7.994114943	1.837369429	1.837369429	7.994114943	5.195473191	1.837369429	3129
7.994114943	1.837369429	1.837369429	5.195473191	2.828093527	7.994114943	3112
7.994114943	1.837369429	1.837369429	7.994114943	7.994114943	7.994114943	3136
7.994114943	2.828093527	1.837369429	7.994114943	5.195473191	7.994114943	3388
7.994114943	1.837369429	1.837369429	5.195473191	2.828093527	5.195473191	3111
7.994114943	1.837369429	1.837369429	7.994114943	7.994114943	5.195473191	3135
7.994114943	2.828093527	1.837369429	7.994114943	5.195473191	5.195473191	3387
7.994114943	1.837369429	1.837369429	7.994114943	7.994114943	2.828093527	3134
7.994114943	1.837369429	1.837369429	5.195473191	2.828093527	2.828093527	3110
7.994114943	1.837369429	1.837369429	7.994114943	7.994114943	1.837369429	3133
7.994114943	1.837369429	1.837369429	5.195473191	2.828093527	1.837369429	3109
7.994114943	2.828093527	1.837369429	7.994114943	5.195473191	2.828093527	3386
7.994114943	2.828093527	1.837369429	7.994114943	5.195473191	1.837369429	3385
7.994114943	1.837369429	1.837369429	1.837369429	2.828093527	5.195473191	3079
7.994114943	1.837369429	1.837369429	2.828093527	1.837369429	7.994114943	3092
7.994114943	1.837369429	1.837369429	1.837369429	1.837369429	7.994114943	3076
7.994114943	2.828093527	1.837369429	7.994114943	7.994114943	7.994114943	3392
7.994114943	1.837369429	1.837369429	5.195473191	5.195473191	7.994114943	3116
7.994114943	5.195473191	1.837369429	5.195473191	1.837369429	7.994114943	3620
7.994114943	2.828093527	1.837369429	5.195473191	2.828093527	7.994114943	3368
7.994114943	2.828093527	1.837369429	7.994114943	7.994114943	5.195473191	3391
7.994114943	1.837369429	1.837369429	2.828093527	1.837369429	5.195473191	3091
7.994114943	1.837369429	1.837369429	5.195473191	5.195473191	5.195473191	3115
7.994114943	1.837369429	1.837369429	5.195473191	7.994114943	7.994114943	3120
7.994114943	1.837369429	1.837369429	1.837369429	2.828093527	2.828093527	3078
7.994114943	1.837369429	1.837369429	2.828093527	2.828093527	7.994114943	3096
7.994114943	2.828093527	1.837369429	5.195473191	2.828093527	5.195473191	3367
7.994114943	1.837369429	1.837369429	1.837369429	1.837369429	5.195473191	3075
7.994114943	5.195473191	1.837369429	5.195473191	1.837369429	5.195473191	3619
7.994114943	2.828093527	1.837369429	7.994114943	7.994114943	2.828093527	3390
7.994114943	1.837369429	1.837369429	2.828093527	7.994114943	7.994114943	3104
7.994114943	2.828093527	1.837369429	7.994114943	7.994114943	1.837369429	3389
7.994114943	1.837369429	1.837369429	5.195473191	5.195473191	2.828093527	3114
7.994114943	1.837369429	5.195473191	5.195473191	2.828093527	2.828093527	3238
7.994114943	1.837369429	1.837369429	1.837369429	2.828093527	1.837369429	3077
7.994114943	1.837369429	1.837369429	2.828093527	1.837369429	2.828093527	3090
7.994114943	1.837369429	1.837369429	5.195473191	7.994114943	5.195473191	3119
7.994114943	1.837369429	1.837369429	2.828093527	5.195473191	7.994114943	3100
7.994114943	2.828093527	1.837369429	5.195473191	2.828093527	2.828093527	3366
7.994114943	1.837369429	1.837369429	5.195473191	5.195473191	1.837369429	3113
7.994114943	1.837369429	2.828093527	2.828093527	1.837369429	5.195473191	3155
7.994114943	5.195473191	1.837369429	5.195473191	1.837369429	2.828093527	3618
7.994114943	1.837369429	1.837369429	2.828093527	1.837369429	1.837369429	3089
7.994114943	5.195473191	1.837369429	7.994114943	5.195473191	7.994114943	3644
7.994114943	2.828093527	1.837369429	5.195473191	2.828093527	1.837369429	3365
7.994114943	1.837369429	1.837369429	2.828093527	2.828093527	5.195473191	3095
7.994114943	1.837369429	1.837369429	1.837369429	1.837369429	2.828093527	3074
7.994114943	5.195473191	1.837369429	5.195473191	1.837369429	1.837369429	3617
7.994114943	1.837369429	1.837369429	5.195473191	7.994114943	2.828093527	3118
7.994114943	1.837369429	1.837369429	2.828093527	7.994114943	5.195473191	3103
7.994114943	1.837369429	1.837369429	5.195473191	7.994114943	1.837369429	3117
7.994114943	1.837369429	1.837369429	1.837369429	1.837369429	1.837369429	3073
7.994114943	1.837369429	1.837369429	2.828093527	5.195473191	5.195473191	3099
7.994114943	5.195473191	1.837369429	7.994114943	5.195473191	5.195473191	3643
7.994114943	5.195473191	7.994114943	5.195473191	2.828093527	5.195473191	3815
7.994114943	1.837369429	1.837369429	2.828093527	2.828093527	2.828093527	3094
5.195473191	7.994114943	2.828093527	7.994114943	5.195473191	5.195473191	2939
7.994114943	1.837369429	1.837369429	2.828093527	7.994114943	2.828093527	3102
7.994114943	1.837369429	1.837369429	2.828093527	2.828093527	1.837369429	3093
